 # x0 xt v phi E ni ne rho nhot ncold nss difnor dWhot SWhot charge
    -21.7266	    -13.8077	 0.3459	 1.197426	 0.002362	  0.30218322	  0.30197054	  0.00021268	  0.30197054	  0.00000000	  0.48488380
    -21.6397	    -13.5200	 0.3546	 1.198114	 0.002423	  0.30197592	  0.30176277	  0.00021315	  0.30176277	  0.00000000	  0.48210168
    -21.5531	    -13.2332	 0.3633	 1.198818	 0.002484	  0.30176416	  0.30155054	  0.00021363	  0.30155054	  0.00000000	  0.47934465
    -21.4669	    -12.9474	 0.3720	 1.199536	 0.002545	  0.30154801	  0.30133388	  0.00021413	  0.30133388	  0.00000000	  0.47661239
    -21.3811	    -12.6625	 0.3806	 1.200270	 0.002606	  0.30132750	  0.30111285	  0.00021465	  0.30111285	  0.00000000	  0.47390458
    -21.2955	    -12.3786	 0.3892	 1.201019	 0.002667	  0.30110267	  0.30088749	  0.00021518	  0.30088749	  0.00000000	  0.47122092
    -21.2103	    -12.0956	 0.3978	 1.201782	 0.002728	  0.30087358	  0.30065784	  0.00021574	  0.30065784	  0.00000000	  0.46856111
    -21.1255	    -11.8135	 0.4063	 1.202561	 0.002789	  0.30064025	  0.30042394	  0.00021631	  0.30042394	  0.00000000	  0.46592483
    -21.0410	    -11.5323	 0.4149	 1.203354	 0.002850	  0.30040273	  0.30018583	  0.00021691	  0.30018583	  0.00000000	  0.46331181
    -20.9568	    -11.2519	 0.4234	 1.204161	 0.002911	  0.30016107	  0.29994354	  0.00021753	  0.29994354	  0.00000000	  0.46072174
    -20.8730	    -10.9725	 0.4318	 1.204983	 0.002972	  0.29991530	  0.29969713	  0.00021817	  0.29969713	  0.00000000	  0.45815435
    -20.7895	    -10.6940	 0.4403	 1.205819	 0.003033	  0.29966546	  0.29944663	  0.00021883	  0.29944663	  0.00000000	  0.45560936
    -20.7063	    -10.4164	 0.4487	 1.206670	 0.003094	  0.29941159	  0.29919208	  0.00021951	  0.29919208	  0.00000000	  0.45308648
    -20.6235	    -10.1396	 0.4570	 1.207534	 0.003154	  0.29915372	  0.29893350	  0.00022022	  0.29893350	  0.00000000	  0.45058545
    -20.5410	     -9.8637	 0.4654	 1.208413	 0.003215	  0.29889190	  0.29867095	  0.00022095	  0.29867095	  0.00000000	  0.44810600
    -20.4588	     -9.5887	 0.4737	 1.209306	 0.003276	  0.29862616	  0.29840445	  0.00022171	  0.29840445	  0.00000000	  0.44564787
    -20.3770	     -9.3145	 0.4820	 1.210212	 0.003337	  0.29835652	  0.29813403	  0.00022249	  0.29813403	  0.00000000	  0.44321080
    -20.2955	     -9.0412	 0.4903	 1.211133	 0.003398	  0.29808304	  0.29785974	  0.00022330	  0.29785974	  0.00000000	  0.44079453
    -20.2143	     -8.7687	 0.4985	 1.212067	 0.003459	  0.29780574	  0.29758161	  0.00022414	  0.29758161	  0.00000000	  0.43839881
    -20.1334	     -8.4970	 0.5067	 1.213015	 0.003520	  0.29752465	  0.29729965	  0.00022500	  0.29729965	  0.00000000	  0.43602340
    -20.0529	     -8.2262	 0.5149	 1.213976	 0.003581	  0.29723981	  0.29701392	  0.00022589	  0.29701392	  0.00000000	  0.43366805
    -19.9727	     -7.9562	 0.5231	 1.214951	 0.003642	  0.29695125	  0.29672443	  0.00022682	  0.29672443	  0.00000000	  0.43133253
    -19.8928	     -7.6870	 0.5312	 1.215940	 0.003703	  0.29665899	  0.29643122	  0.00022777	  0.29643122	  0.00000000	  0.42901659
    -19.8132	     -7.4186	 0.5393	 1.216942	 0.003765	  0.29636307	  0.29613432	  0.00022875	  0.29613432	  0.00000000	  0.42672001
    -19.7339	     -7.1511	 0.5474	 1.217958	 0.003826	  0.29606352	  0.29583375	  0.00022977	  0.29583375	  0.00000000	  0.42444255
